🔝	Symbols	arrow	TOP arrow	top arrow,top,up,to the top,arrow,button	
🛐	Symbols	religion	place of worship	place of worship,religion,church,mosque,temple,synagogue	
⚛️	Symbols	religion	atom symbol	atom symbol,atom,science,physics,nuclear,energy	
🕉️	Symbols	religion	om	om,hinduism,buddhism,meditation,spiritual,symbol	
✡️	Symbols	religion	star of David	star of david,jewish,judaism,religion,symbol,israel	
☸️	Symbols	religion	wheel of dharma	wheel of dharma,buddhism,religion,eight-spoked,dharma	
☯️	Symbols	religion	yin yang	yin yang,taoism,balance,harmony,opposite,chinese	
✝️	Symbols	religion	latin cross	latin cross,christian,christianity,religion,jesus,faith	
☦️	Symbols	religion	orthodox cross	orthodox cross,orthodox,christian,religion,cross,russian	
☪️	Symbols	religion	star and crescent	star and crescent,islam,muslim,religion,symbol,moon	
☮️	Symbols	religion	peace symbol	peace symbol,peace,love,hippie,harmony,anti-war	
🕎	Symbols	religion	menorah	menorah,hanukkah,jewish,candle,candelabra,festival	
🔯	Symbols	religion	dotted six-pointed star	dotted six-pointed star,star,magic,symbol,hexagram	
🪯	Symbols	religion	khanda	khanda,sikh,sikhism,religion,symbol,faith	
♈	Symbols	zodiac	Aries	aries,zodiac,astrology,ram,sign,fire	
♉	Symbols	zodiac	Taurus	taurus,zodiac,astrology,bull,sign,earth	
♊	Symbols	zodiac	Gemini	gemini,zodiac,astrology,twins,sign,air	
♋	Symbols	zodiac	Cancer	cancer,zodiac,astrology,crab,sign,water	
♌	Symbols	zodiac	Leo	leo,zodiac,astrology,lion,sign,fire	
♍	Symbols	zodiac	Virgo	virgo,zodiac,astrology,virgin,sign,earth	
♎	Symbols	zodiac	Libra	libra,zodiac,astrology,scales,sign,air	
♏	Symbols	zodiac	Scorpio	scorpio,zodiac,astrology,scorpion,sign,water	
♐	Symbols	zodiac	Sagittarius	sagittarius,zodiac,astrology,archer,sign,fire	
♑	Symbols	zodiac	Capricorn	capricorn,zodiac,astrology,goat,sea-goat,sign,earth	
♒	Symbols	zodiac	Aquarius	aquarius,zodiac,astrology,water bearer,sign,air	
♓	Symbols	zodiac	Pisces	pisces,zodiac,astrology,fish,sign,water	
⛎	Symbols	zodiac	Ophiuchus	ophiuchus,zodiac,astrology,serpent bearer,constellation	
🔀	Symbols	av-symbol	shuffle tracks button	shuffle tracks button,shuffle,music,random,play,button	
🔁	Symbols	av-symbol	repeat button	repeat button,repeat,loop,music,play,button	
🔂	Symbols	av-symbol	repeat single button	repeat single button,repeat,single,music,loop,button	
▶️	Symbols	av-symbol	play button	play button,play,start,music,video,button	
⏩	Symbols	av-symbol	fast-forward button	fast-forward button,fast forward,ffwd,video,music,button	
⏭️	Symbols	av-symbol	next track button	next track button,next,skip,music,video,button	
⏯️	Symbols	av-symbol	play or pause button	play or pause button,play,pause,toggle,music,video,button	
◀️	Symbols	av-symbol	reverse button	reverse button,reverse,rewind,music,video,button	
⏪	Symbols	av-symbol	fast reverse button	fast reverse button,fast reverse,rewind,video,music,button	
⏮️	Symbols	av-symbol	last track button	last track button,last,previous,music,video,button	
🔼	Symbols	av-symbol	upwards button	upwards button,up,arrow,increase,direction,button	
⏫	Symbols	av-symbol	fast up button	fast up button,fast up,double up,speed,button	
🔽	Symbols	av-symbol	downwards button	downwards button,down,arrow,decrease,direction,button	
⏬	Symbols	av-symbol	fast down button	fast down button,fast down,double down,speed,button	
⏸️	Symbols	av-symbol	pause button	pause button,pause,stop,break,music,video,button	
⏹️	Symbols	av-symbol	stop button	stop button,stop,halt,end,music,video,button	
⏺️	Symbols	av-symbol	record button	record button,record,capture,audio,video,button	
⏏️	Symbols	av-symbol	eject button	eject button,eject,disc,remove,open,button	
🎦	Symbols	av-symbol	cinema	cinema,movie,film,theater,screen,projector	
🔅	Symbols	av-symbol	dim button	dim button,dim,brightness,low,dark,button	
🔆	Symbols	av-symbol	bright button	bright button,bright,brightness,high,light,button	
📶	Symbols	av-symbol	antenna bars	antenna bars,signal,reception,phone,wireless,strength	
🛜	Symbols	av-symbol	wireless	wireless,wifi,internet,network,connection,signal	
📳	Symbols	av-symbol	vibration mode	vibration mode,vibrate,phone,silent,alert,mode	
📴	Symbols	av-symbol	mobile phone off	mobile phone off,phone off,power off,airplane mode,silent	
♀️	Symbols	gender	female sign	female sign,female,woman,gender,symbol	
♂️	Symbols	gender	male sign	male sign,male,man,gender,symbol	
⚧️	Symbols	gender	transgender symbol	transgender symbol,transgender,gender,identity,symbol	
✖️	Symbols	math	multiply	multiply,x,math,multiplication,times,equation	
➕	Symbols	math	plus	plus,add,math,addition,positive,equation	
➖	Symbols	math	minus	minus,subtract,math,subtraction,negative,equation	
➗	Symbols	math	divide	divide,slash,math,division,equation	
🟰	Symbols	math	heavy equals sign	heavy equals sign,equals,math,equal to,same,equation	
♾️	Symbols	math	infinity	infinity,forever,limitless,endless,symbol,eternity	
‼️	Symbols	punctuation	double exclamation mark	double exclamation mark,exclamation,emphasis,urgent,important,warning	
⁉️	Symbols	punctuation	exclamation question mark	exclamation question mark,surprise,question,confusion,doubt	
❓	Symbols	punctuation	red question mark	red question mark,question mark,question,doubt,query,red	
❔	Symbols	punctuation	white question mark	white question mark,question mark,question,doubt,query,white	
❕	Symbols	punctuation	white exclamation mark	white exclamation mark,exclamation mark,warning,emphasis,alert,white	
❗	Symbols	punctuation	red exclamation mark	red exclamation mark,exclamation mark,warning,danger,alert,red	
〰️	Symbols	punctuation	wavy dash	wavy dash,dash,wave,squiggly,line,tilde	
💱	Symbols	currency	currency exchange	currency exchange,money,exchange,foreign exchange,forex,cash	
💲	Symbols	currency	heavy dollar sign	heavy dollar sign,dollar,money,currency,cash,usd	
⚕️	Symbols	other-symbol	medical symbol	medical symbol,medicine,health,doctor,caduceus,hospital	
♻️	Symbols	other-symbol	recycling symbol	recycling symbol,recycle,environmental,green,eco-friendly,reuse	
⚜️	Symbols	other-symbol	fleur-de-lis	fleur-de-lis,flower,lily,french,symbol,royal	
🔱	Symbols	other-symbol	trident emblem	trident emblem,trident,poseidon,neptune,sea,power	
📛	Symbols	other-symbol	name badge	name badge,badge,name,identification,tag,id	
🔰	Symbols	other-symbol	Japanese symbol for beginner	japanese symbol for beginner,beginner,japan,mark,driving,newbie	
⭕	Symbols	other-symbol	hollow red circle	hollow red circle,circle,red,zero,o,outline	
✅	Symbols	other-symbol	check mark button	check mark button,check,yes,correct,done,approved	
☑️	Symbols	other-symbol	check box with check	check box with check,checkbox,check,select,option,yes	
✔️	Symbols	other-symbol	check mark	check mark,check,tick,yes,correct,done	
❌	Symbols	other-symbol	cross mark	cross mark,x,no,wrong,cancel,delete	
❎	Symbols	other-symbol	cross mark button	cross mark button,x button,cancel,close,delete,button	
➰	Symbols	other-symbol	curly loop	curly loop,loop,swirl,curve,line,knot	
➿	Symbols	other-symbol	double curly loop	double curly loop,loop,double,swirl,curve,line	
〽️	Symbols	other-symbol	part alternation mark	part alternation mark,musical,japan,symbol,alternation	
✳️	Symbols	other-symbol	eight-spoked asterisk	eight-spoked asterisk,asterisk,star,sparkle,flower	
✴️	Symbols	other-symbol	eight-pointed star	eight-pointed star,star,sparkle,light,ornament	
❇️	Symbols	other-symbol	sparkle	sparkle,glitter,shine,magic,star,light	
©️	Symbols	other-symbol	copyright	copyright,c,legal,rights,reserved,intellectual property	
®️	Symbols	other-symbol	registered	registered,r,trademark,legal,brand,protected	
™️	Symbols	other-symbol	trade mark	trade mark,tm,trademark,brand,logo,registered	
🫟	Symbols	other-symbol	splatter	splatter,paint,ink,mess,drop,blob	
#️⃣	Symbols	keycap	keycap: #	keycap,#,hashtag,pound,number,symbol,button	
*️⃣	Symbols	keycap	keycap: *	keycap,*,asterisk,star,multiply,symbol,button	
0️⃣	Symbols	keycap	keycap: 0	keycap,0,zero,number,button	
1️⃣	Symbols	keycap	keycap: 1	keycap,1,one,number,button	
2️⃣	Symbols	keycap	keycap: 2	keycap,2,two,number,button	
3️⃣	Symbols	keycap	keycap: 3	keycap,3,three,number,button	
4️⃣	Symbols	keycap	keycap: 4	keycap,4,four,number,button	
5️⃣	Symbols	keycap	keycap: 5	keycap,5,five,number,button	
6️⃣	Symbols	keycap	keycap: 6	keycap,6,six,number,button	
7️⃣	Symbols	keycap	keycap: 7	keycap,7,seven,number,button	
8️⃣	Symbols	keycap	keycap: 8	keycap,8,eight,number,button	
9️⃣	Symbols	keycap	keycap: 9	keycap: 9,nine,number,button	
🔟	Symbols	keycap	keycap: 10	keycap: 10,ten,number,button	
🔠	Symbols	alphanum	input latin uppercase	input latin uppercase,abc,uppercase,alphabet,capital letters	
🔡	Symbols	alphanum	input latin lowercase	input latin lowercase,abc,lowercase,alphabet,small letters	
🔢	Symbols	alphanum	input numbers	input numbers,123,numbers,numeric,input,keyboard	
🔣	Symbols	alphanum	input symbols	input symbols,symbols,characters,input,keyboard,special characters	
🔤	Symbols	alphanum	input latin letters	input latin letters,abc,letters,alphabet,keyboard,input	
🅰️	Symbols	alphanum	A button (blood type)	a button (blood type),blood type,a,button	
🆎	Symbols	alphanum	AB button (blood type)	ab button (blood type),blood type,ab,button	
🅱️	Symbols	alphanum	B button (blood type)	b button (blood type),blood type,b,button	
🆑	Symbols	alphanum	CL button	cl button,clear,button	
🆒	Symbols	alphanum	COOL button	cool button,cool,awesome,great,button	
🆓	Symbols	alphanum	FREE button	free button,free,gratis,no charge,button	
ℹ️	Symbols	alphanum	information	information,info,details,help,i,symbol	
🆔	Symbols	alphanum	ID button	id button,id,identification,button	
Ⓜ️	Symbols	alphanum	circled M	circled m,m,metro,subway,train,symbol	
🆕	Symbols	alphanum	NEW button	new button,new,fresh,recent,button	
🆖	Symbols	alphanum	NG button	ng button,no good,bad,fail,button	
🅾️	Symbols	alphanum	O button (blood type)	o button (blood type),blood type,o,button	
🆗	Symbols	alphanum	OK button	ok button,ok,okay,yes,agree,button	
🅿️	Symbols	alphanum	P button	p button,parking,park,button	
🆘	Symbols	alphanum	SOS button	sos button,sos,help,emergency,distress,button	
🆙	Symbols	alphanum	UP! button	up! button,up,rise,increase,button	
🆚	Symbols	alphanum	VS button	vs button,versus,vs,against,challenge,button	
🈁	Symbols	alphanum	Japanese “here” button	japanese “here” button,here,japan,katakana,place	
🈂️	Symbols	alphanum	Japanese “service charge” button	japanese “service charge” button,service charge,japan,katakana,fee	
🈷️	Symbols	alphanum	Japanese “monthly amount” button	japanese “monthly amount” button,monthly amount,japan,kanji,money	
🈶	Symbols	alphanum	Japanese “not free of charge” button	japanese “not free of charge” button,not free,japan,kanji,paid	
🈯	Symbols	alphanum	Japanese “reserved” button	japanese “reserved” button,reserved,japan,kanji,booking	
🉐	Symbols	alphanum	Japanese “bargain” button	japanese “bargain” button,bargain,japan,kanji,deal,discount	
🈹	Symbols	alphanum	Japanese “discount” button	japanese “discount” button,discount,japan,kanji,sale	
🈚	Symbols	alphanum	Japanese “free of charge” button	japanese “free of charge” button,free of charge,japan,kanji,free	
🈲	Symbols	alphanum	Japanese “prohibited” button	japanese “prohibited” button,prohibited,forbidden,japan,kanji	
🉑	Symbols	alphanum	Japanese “acceptable” button	japanese “acceptable” button,acceptable,ok,japan,kanji	
🈸	Symbols	alphanum	Japanese “application” button	japanese “application” button,application,request,japan,kanji	
🈴	Symbols	alphanum	Japanese “passing grade” button	japanese “passing grade” button,passing grade,pass,exam,japan,kanji	
🈳	Symbols	alphanum	Japanese “vacancy” button	japanese “vacancy” button,vacancy,empty,available,japan,kanji	
㊗️	Symbols	alphanum	Japanese “congratulations” button	japanese “congratulations” button,congratulations,celebrate,japan,kanji	
㊙️	Symbols	alphanum	Japanese “secret” button	japanese “secret” button,secret,confidential,japan,kanji	
🈺	Symbols	alphanum	Japanese “open for business” button	japanese “open for business” button,open for business,open,japan,kanji	
🈵	Symbols	alphanum	Japanese “no vacancy” button	japanese “no vacancy” button,no vacancy,full,occupied,japan,kanji	
🔴	Symbols	geometric	red circle	red circle,circle,red,dot,round	
🟠	Symbols	geometric	orange circle	orange circle,circle,orange,dot,round	
🟡	Symbols	geometric	yellow circle	yellow circle,circle,yellow,dot,round	
🟢	Symbols	geometric	green circle	green circle,circle,green,dot,round	
🔵	Symbols	geometric	blue circle	blue circle,circle,blue,dot,round	
🟣	Symbols	geometric	purple circle	purple circle,circle,purple,dot,round	
🟤	Symbols	geometric	brown circle	brown circle,circle,brown,dot,round	
⚫	Symbols	geometric	black circle	black circle,circle,black,dot,round	
⚪	Symbols	geometric	white circle	white circle,circle,white,dot,round	
🟥	Symbols	geometric	red square	red square,square,red,geometric,shape	
🟧	Symbols	geometric	orange square	orange square,square,orange,geometric,shape	
🟨	Symbols	geometric	yellow square	yellow square,square,yellow,geometric,shape	
🟩	Symbols	geometric	green square	green square,square,green,geometric,shape	
🟦	Symbols	geometric	blue square	blue square,square,blue,geometric,shape	
🟪	Symbols	geometric	purple square	purple square,square,purple,geometric,shape	
🟫	Symbols	geometric	brown square	brown square,square,brown,geometric,shape	
⬛	Symbols	geometric	black large square	black large square,square,black,large,geometric,shape	
⬜	Symbols	geometric	white large square	white large square,square,white,large,geometric,shape	
◼️	Symbols	geometric	black medium square	black medium square,square,black,medium,geometric,shape	
◻️	Symbols	geometric	white medium square	white medium square,square,white,medium,geometric,shape	
◾	Symbols	geometric	black medium-small square	black medium-small square,square,black,small,geometric,shape	
◽	Symbols	geometric	white medium-small square	white medium-small square,square,white,small,geometric,shape	
▪️	Symbols	geometric	black small square	black small square,square,black,small,geometric,shape	
▫️	Symbols	geometric	white small square	white small square,square,white,small,geometric,shape	
🔶	Symbols	geometric	large orange diamond	large orange diamond,diamond,orange,large,geometric,shape	
🔷	Symbols	geometric	large blue diamond	large blue diamond,diamond,blue,large,geometric,shape	
🔸	Symbols	geometric	small orange diamond	small orange diamond,diamond,orange,small,geometric,shape	
🔹	Symbols	geometric	small blue diamond	small blue diamond,diamond,blue,small,geometric,shape	
🔺	Symbols	geometric	red triangle pointed up	red triangle pointed up,triangle,red,up,point,geometric,shape	
🔻	Symbols	geometric	red triangle pointed down	red triangle pointed down,triangle,red,down,point,geometric,shape	
💠	Symbols	geometric	diamond with a dot	diamond with a dot,diamond,dot,sparkle,cute,geometric	
🔘	Symbols	geometric	radio button	radio button,button,select,option,circle,form	
🔳	Symbols	geometric	white square button	white square button,square,button,white,outline,empty	
🔲	Symbols	geometric	black square button	black square button,square,button,black,filled	
🏁	Flags	flag	chequered flag	chequered flag,flag,race,finish line,checkered,sport	
🚩	Flags	flag	triangular flag	triangular flag,flag,triangle,marker,signal	
🎌	Flags	flag	crossed flags	crossed flags,flags,japan,national,crossed,celebration	
🏴	Flags	flag	black flag	black flag,flag,pirate,anarchy,dark,solid	
🏳️	Flags	flag	white flag	white flag,flag,surrender,peace,white,solid	
🏳️‍🌈	Flags	flag	rainbow flag	rainbow flag,lgbtq+,pride,gay,colorful,flag	
🏳️‍⚧️	Flags	flag	transgender flag	transgender flag,transgender,gender,identity,pride,flag	
🏴‍☠️	Flags	flag	pirate flag	pirate flag,pirate,jolly roger,skull and crossbones,flag	
🇦🇨	Flags	country-flag	flag: Ascension Island	flag: ascension island,ascension island,flag	
🇦🇩	Flags	country-flag	flag: Andorra	flag: andorra,andorra,flag	
🇦🇪	Flags	country-flag	flag: United Arab Emirates	flag: united arab emirates,united arab emirates,uae,flag	
🇦🇫	Flags	country-flag	flag: Afghanistan	flag: afghanistan,afghanistan,flag	
🇦🇬	Flags	country-flag	flag: Antigua & Barbuda	flag: antigua & barbuda,antigua & barbuda,flag	
🇦🇮	Flags	country-flag	flag: Anguilla	flag: anguilla,anguilla,flag	
🇦🇱	Flags	country-flag	flag: Albania	flag: albania,albania,flag	
🇦🇲	Flags	country-flag	flag: Armenia	flag: armenia,armenia,flag	
🇦🇴	Flags	country-flag	flag: Angola	flag: angola,angola,flag	
🇦🇶	Flags	country-flag	flag: Antarctica	flag: antarctica,antarctica,flag	
🇦🇷	Flags	country-flag	flag: Argentina	flag: argentina,argentina,flag	
🇦🇸	Flags	country-flag	flag: American Samoa	flag: american samoa,american samoa,flag	
🇦🇹	Flags	country-flag	flag: Austria	flag: austria,austria,flag	
🇦🇺	Flags	country-flag	flag: Australia	flag: australia,australia,flag	
🇦🇼	Flags	country-flag	flag: Aruba	flag: aruba,aruba,flag	
🇦🇽	Flags	country-flag	flag: Åland Islands	flag: åland islands,åland islands,flag	
🇦🇿	Flags	country-flag	flag: Azerbaijan	flag: azerbaijan,azerbaijan,flag	
🇧🇦	Flags	country-flag	flag: Bosnia & Herzegovina	flag: bosnia & herzegovina,bosnia & herzegovina,flag	
🇧🇧	Flags	country-flag	flag: Barbados	flag: barbados,barbados,flag	
🇧🇩	Flags	country-flag	flag: Bangladesh	flag: bangladesh,bangladesh,flag	
🇧🇪	Flags	country-flag	flag: Belgium	flag: belgium,belgium,flag	
🇧🇫	Flags	country-flag	flag: Burkina Faso	flag: burkina faso,burkina faso,flag	
🇧🇬	Flags	country-flag	flag: Bulgaria	flag: bulgaria,bulgaria,flag	
🇧🇭	Flags	country-flag	flag: Bahrain	flag: bahrain,bahrain,flag	
🇧🇮	Flags	country-flag	flag: Burundi	flag,burundi,country,nation,africa	
🇧🇯	Flags	country-flag	flag: Benin	flag,benin,country,nation,africa	
🇧🇱	Flags	country-flag	flag: St. Barthélemy	flag,st. barthélemy,country,nation,caribbean	
🇧🇲	Flags	country-flag	flag: Bermuda	flag,bermuda,country,nation,atlantic	
🇧🇳	Flags	country-flag	flag: Brunei	flag,brunei,country,nation,asia	
🇧🇴	Flags	country-flag	flag: Bolivia	flag,bolivia,country,nation,south america	
🇧🇶	Flags	country-flag	flag: Caribbean Netherlands	flag,caribbean netherlands,country,nation,caribbean	
🇧🇷	Flags	country-flag	flag: Brazil	flag,brazil,country,nation,south america	
🇧🇸	Flags	country-flag	flag: Bahamas	flag,bahamas,country,nation,caribbean	
🇧🇹	Flags	country-flag	flag: Bhutan	flag,bhutan,country,nation,asia	
🇧🇻	Flags	country-flag	flag: Bouvet Island	flag,bouvet island,country,nation,antarctic	
🇧🇼	Flags	country-flag	flag: Botswana	flag,botswana,country,nation,africa	
🇧🇾	Flags	country-flag	flag: Belarus	flag,belarus,country,nation,europe	
🇧🇿	Flags	country-flag	flag: Belize	flag,belize,country,nation,central america	
🇨🇦	Flags	country-flag	flag: Canada	flag,canada,country,nation,north america	
🇨🇨	Flags	country-flag	flag: Cocos (Keeling) Islands	flag,cocos (keeling) islands,country,nation,oceania	
🇨🇩	Flags	country-flag	flag: Congo - Kinshasa	flag,congo - kinshasa,country,nation,africa	
🇨🇫	Flags	country-flag	flag: Central African Republic	flag,central african republic,country,nation,africa	
🇨🇬	Flags	country-flag	flag: Congo - Brazzaville	flag,congo - brazzaville,country,nation,africa	
🇨🇭	Flags	country-flag	flag: Switzerland	flag,switzerland,country,nation,europe	
🇨🇮	Flags	country-flag	flag: Côte d’Ivoire	flag,côte d’ivoire,country,nation,africa	
🇨🇰	Flags	country-flag	flag: Cook Islands	flag,cook islands,country,nation,oceania	
🇨🇱	Flags	country-flag	flag: Chile	flag,chile,country,nation,south america	
🇨🇲	Flags	country-flag	flag: Cameroon	flag,cameroon,country,nation,africa	
🇨🇳	Flags	country-flag	flag: China	flag,china,country,nation,asia	
🇨🇴	Flags	country-flag	flag: Colombia	flag,colombia,country,nation,south america	
🇨🇵	Flags	country-flag	flag: Clipperton Island	flag,clipperton island,country,nation,pacific	
🇨🇶	Flags	country-flag	flag: Sark	flag,sark,country,nation,europe	
🇨🇷	Flags	country-flag	flag: Costa Rica	flag,costa rica,country,nation,central america	
🇨🇺	Flags	country-flag	flag: Cuba	flag,cuba,country,nation,caribbean	
🇨🇻	Flags	country-flag	flag: Cape Verde	flag,cape verde,country,nation,africa	
🇨🇼	Flags	country-flag	flag: Curaçao	flag,curaçao,country,nation,caribbean	
🇨🇽	Flags	country-flag	flag: Christmas Island	flag,christmas island,country,nation,oceania	
🇨🇾	Flags	country-flag	flag: Cyprus	flag,cyprus,country,nation,europe,asia	
🇨🇿	Flags	country-flag	flag: Czechia	flag,czechia,country,nation,europe	
🇩🇪	Flags	country-flag	flag: Germany	flag,germany,country,nation,europe	
🇩🇬	Flags	country-flag	flag: Diego Garcia	flag,diego garcia,country,nation,indian ocean	
🇩🇯	Flags	country-flag	flag: Djibouti	flag,djibouti,country,nation,africa	
🇩🇰	Flags	country-flag	flag: Denmark	flag,denmark,country,nation,europe	
🇩🇲	Flags	country-flag	flag: Dominica	flag,dominica,country,nation,caribbean	
🇩🇴	Flags	country-flag	flag: Dominican Republic	flag,dominican republic,country,nation,caribbean	
🇩🇿	Flags	country-flag	flag: Algeria	flag,algeria,country,nation,africa	
🇪🇦	Flags	country-flag	flag: Ceuta & Melilla	flag,ceuta & melilla,country,nation,africa,spain	
🇪🇨	Flags	country-flag	flag: Ecuador	flag,ecuador,country,nation,south america	
🇪🇪	Flags	country-flag	flag: Estonia	flag,estonia,country,nation,europe	
🇪🇬	Flags	country-flag	flag: Egypt	flag,egypt,country,nation,africa,middle east	
🇪🇭	Flags	country-flag	flag: Western Sahara	flag,western sahara,country,nation,africa	
🇪🇷	Flags	country-flag	flag: Eritrea	flag,eritrea,country,nation,africa	
🇪🇸	Flags	country-flag	flag: Spain	flag,spain,country,nation,europe	
🇪🇹	Flags	country-flag	flag: Ethiopia	flag,ethiopia,country,nation,africa	
🇪🇺	Flags	country-flag	flag: European Union	flag,european union,eu,europe,union	
🇫🇮	Flags	country-flag	flag: Finland	flag,finland,country,nation,europe	
🇫🇯	Flags	country-flag	flag: Fiji	flag,fiji,country,nation,oceania	
🇫🇰	Flags	country-flag	flag: Falkland Islands	flag,falkland islands,country,nation,south america	
🇫🇲	Flags	country-flag	flag: Micronesia	flag,micronesia,country,nation,oceania	
🇫🇴	Flags	country-flag	flag: Faroe Islands	flag,faroe islands,country,nation,europe	
🇫🇷	Flags	country-flag	flag: France	flag,france,country,nation,europe	
🇬🇦	Flags	country-flag	flag: Gabon	flag,gabon,country,nation,africa	
🇬🇧	Flags	country-flag	flag: United Kingdom	flag,united kingdom,uk,country,nation,europe	
🇬🇩	Flags	country-flag	flag: Grenada	flag,grenada,country,nation,caribbean	
🇬🇪	Flags	country-flag	flag: Georgia	flag,georgia,country,nation,asia,europe	
🇬🇫	Flags	country-flag	flag: French Guiana	flag,french guiana,country,nation,south america	
🇬🇬	Flags	country-flag	flag: Guernsey	flag,guernsey,country,nation,europe	
🇬🇭	Flags	country-flag	flag: Ghana	flag,ghana,country,nation,africa	
🇬🇮	Flags	country-flag	flag: Gibraltar	flag,gibraltar,country,nation,europe	
🇬🇱	Flags	country-flag	flag: Greenland	flag,greenland,country,nation,north america	
🇬🇲	Flags	country-flag	flag: Gambia	flag,gambia,country,nation,africa	
🇬🇳	Flags	country-flag	flag: Guinea	flag,guinea,country,nation,africa	
🇬🇵	Flags	country-flag	flag: Guadeloupe	flag,guadeloupe,country,nation,caribbean	
🇬🇶	Flags	country-flag	flag: Equatorial Guinea	flag,equatorial guinea,country,nation,africa	
🇬🇷	Flags	country-flag	flag: Greece	flag,greece,country,nation,europe	
🇬🇸	Flags	country-flag	flag: South Georgia & South Sandwich Islands	flag,south georgia & south sandwich islands,country,nation,antarctic	
🇬🇹	Flags	country-flag	flag: Guatemala	flag,guatemala,country,nation,central america	
🇬🇺	Flags	country-flag	flag: Guam	flag,guam,country,nation,oceania	
🇬🇼	Flags	country-flag	flag: Guinea-Bissau	flag,guinea-bissau,country,nation,africa	
🇬🇾	Flags	country-flag	flag: Guyana	flag,guyana,country,nation,south america	
🇭🇰	Flags	country-flag	flag: Hong Kong SAR China	flag,hong kong sar china,hong kong,china,asia	
🇭🇲	Flags	country-flag	flag: Heard & McDonald Islands	flag,heard & mcdonald islands,country,nation,antarctic	
🇭🇳	Flags	country-flag	flag: Honduras	flag,honduras,country,nation,central america	
🇭🇷	Flags	country-flag	flag: Croatia	flag,croatia,country,nation,europe	
🇭🇹	Flags	country-flag	flag: Haiti	flag,haiti,country,nation,caribbean	
🇭🇺	Flags	country-flag	flag: Hungary	flag,hungary,country,nation,europe	
🇮🇨	Flags	country-flag	flag: Canary Islands	flag,canary islands,country,nation,africa,spain	
🇮🇩	Flags	country-flag	flag: Indonesia	flag,indonesia,country,nation,asia	
🇮🇪	Flags	country-flag	flag: Ireland	flag,ireland,country,nation,europe	
🇮🇱	Flags	country-flag	flag: Israel	flag,israel,country,nation,middle east	
🇮🇲	Flags	country-flag	flag: Isle of Man	flag,isle of man,country,nation,europe	
🇮🇳	Flags	country-flag	flag: India	flag,india,country,nation,asia	
🇮🇴	Flags	country-flag	flag: British Indian Ocean Territory	flag,british indian ocean territory,country,nation,indian ocean	
🇮🇶	Flags	country-flag	flag: Iraq	flag,iraq,country,nation,middle east	
🇮🇷	Flags	country-flag	flag: Iran	flag,iran,country,nation,middle east	
🇮🇸	Flags	country-flag	flag: Iceland	flag,iceland,country,nation,europe	
🇮🇹	Flags	country-flag	flag: Italy	flag,italy,country,nation,europe	
🇯🇪	Flags	country-flag	flag: Jersey	flag,jersey,country,nation,europe	
🇯🇲	Flags	country-flag	flag: Jamaica	flag,jamaica,country,nation,caribbean	
🇯🇴	Flags	country-flag	flag: Jordan	flag,jordan,country,nation,middle east	
🇯🇵	Flags	country-flag	flag: Japan	flag,japan,country,nation,asia	
🇰🇪	Flags	country-flag	flag: Kenya	flag,kenya,country,nation,africa	
🇰🇬	Flags	country-flag	flag: Kyrgyzstan	flag,kyrgyzstan,country,nation,asia	
🇰🇭	Flags	country-flag	flag: Cambodia	flag,cambodia,country,nation,asia	
🇰🇮	Flags	country-flag	flag: Kiribati	flag,kiribati,country,nation,oceania	
🇰🇲	Flags	country-flag	flag: Comoros	flag,comoros,country,nation,africa	
🇰🇳	Flags	country-flag	flag: St. Kitts & Nevis	flag,st. kitts & nevis,country,nation,caribbean	
🇰🇵	Flags	country-flag	flag: North Korea	flag,north korea,country,nation,asia	
🇰🇷	Flags	country-flag	flag: South Korea	flag,south korea,country,nation,asia	
🇰🇼	Flags	country-flag	flag: Kuwait	flag,kuwait,country,nation,middle east	
🇰🇾	Flags	country-flag	flag: Cayman Islands	flag,cayman islands,country,nation,caribbean	
🇰🇿	Flags	country-flag	flag: Kazakhstan	flag,kazakhstan,country,nation,asia	
🇱🇦	Flags	country-flag	flag: Laos	flag,laos,country,nation,asia	
🇱🇧	Flags	country-flag	flag: Lebanon	flag,lebanon,country,nation,middle east	
🇱🇨	Flags	country-flag	flag: St. Lucia	flag,st. lucia,country,nation,caribbean	
🇱🇮	Flags	country-flag	flag: Liechtenstein	flag,liechtenstein,country,nation,europe	
🇱🇰	Flags	country-flag	flag: Sri Lanka	flag,sri lanka,country,nation,asia	
🇱🇷	Flags	country-flag	flag: Liberia	flag,liberia,country,nation,africa	
🇱🇸	Flags	country-flag	flag: Lesotho	flag,lesotho,country,nation,africa	
🇱🇹	Flags	country-flag	flag: Lithuania	flag,lithuania,country,nation,europe	
🇱🇺	Flags	country-flag	flag: Luxembourg	flag,luxembourg,country,nation,europe	
🇱🇻	Flags	country-flag	flag: Latvia	flag,latvia,country,nation,europe	
🇱🇾	Flags	country-flag	flag: Libya	flag,libya,country,nation,africa	
🇲🇦	Flags	country-flag	flag: Morocco	flag,morocco,country,nation,africa	
🇲🇨	Flags	country-flag	flag: Monaco	flag,monaco,country,nation,europe	
🇲🇩	Flags	country-flag	flag: Moldova	flag,moldova,country,nation,europe	
🇲🇪	Flags	country-flag	flag: Montenegro	flag,montenegro,country,nation,europe	
🇲🇫	Flags	country-flag	flag: St. Martin	flag,st. martin,country,nation,caribbean	
🇲🇬	Flags	country-flag	flag: Madagascar	flag,madagascar,country,nation,africa	
